packet_id,t_arrival_s,src,dst,hops,pkt_bytes,queue_ms,tx_ms,prop_ms,total_ms
65,0.24965269611649907,21,7,2,1185,0.0,0.0632,23.972258509206938,24.035458509206936
66,0.25382666204440546,18,27,4,1381,0.0,0.14730666666666667,39.919922265733845,40.06722893240052
67,0.2561967588402486,10,30,3,1030,14.644415673921552,0.0824,9.502830603705936,24.229646277627488
68,0.256374573065336,0,16,4,1070,0.0,0.11413333333333334,29.134107403157845,29.24824073649118
69,0.2602009842126168,33,11,3,1085,0.0,0.0868,17.103643439367534,17.190443439367534
70,0.26268651656258857,33,6,2,1183,0.0,0.06309333333333333,27.08579432459857,27.148887657931905
71,0.2687183620630269,19,33,2,1278,0.0,0.06816,15.389985318817356,15.458145318817357
72,0.2768303683876519,39,12,1,1073,0.0,0.028613333333333334,11.740588784776797,11.76920211811013
73,0.278158643646441,9,23,3,1043,0.0,0.08344,16.929359625334286,17.012799625334285
74,0.2783576465312559,10,35,2,1034,0.0,0.05514666666666666,11.044588776930485,11.099735443597151
75,0.282056935471747,34,0,1,1321,0.0,0.03522666666666666,2.094775482180345,2.1300021488470113
76,0.29227061307092317,39,20,2,1011,0.0,0.053919999999999996,13.533626211173758,13.587546211173757
77,0.29555489945735697,32,1,4,1250,0.0,0.13333333333333333,38.89466011479717,39.0279934481305
78,0.3040786710007345,7,23,5,1231,0.0,0.16413333333333333,23.920986946235388,24.08512027956872
79,0.3070907299820938,19,15,5,1040,0.0,0.13866666666666666,30.886835764654446,31.02550243132111
80,0.31234670617266946,3,15,2,1221,0.0,0.06512,17.902821253209066,17.967941253209062
81,0.3135018381514047,37,5,2,1115,0.0,0.05946666666666667,30.688903683763453,30.74837035043012
82,0.3140395071547595,5,32,4,1206,0.0,0.12863999999999998,31.928824837669527,32.05746483766953
83,0.31460943048572065,4,35,1,1055,0.0,0.028133333333333333,2.6422450179247305,2.6703783512580634
84,0.315080159758021,8,31,2,1267,0.0,0.06757333333333333,21.179760048178625,21.24733338151196
85,0.3152988522336751,36,10,3,1319,3.9761136807534014,0.10551999999999999,19.905725262519013,23.98735894327241
86,0.322165224999653,16,34,5,1001,0.0,0.13346666666666668,31.22888288533819,31.362349552004858
87,0.3239596849947207,39,27,2,1213,0.0,0.06469333333333334,20.06749920763902,20.132192540972355
88,0.3255042100453811,13,35,6,1259,2.024401794829711,0.20144,31.34520387267669,33.5710456675064
89,0.32924404738374646,12,19,3,1001,0.0,0.08008000000000001,19.03690620995218,19.11698620995218
90,0.3299931172056192,25,23,1,1290,0.0,0.0344,7.407561466623266,7.441961466623266
91,0.33766628697302575,29,34,4,1217,0.0,0.12981333333333334,25.399634163184214,25.529447496517545
92,0.34283411113078754,29,7,3,1122,0.0,0.08976,29.227938133440002,29.31769813344
93,0.3441510799147904,15,14,3,1193,0.0,0.09544000000000001,11.55111093931142,11.64655093931142
94,0.3449534471722801,4,21,4,1273,11.479563522682534,0.13578666666666667,23.538124626145393,35.15347481549459
95,0.3470775256093543,1,38,2,1257,0.0,0.06703999999999999,22.364705929197726,22.431745929197724
96,0.34829684908858133,36,14,2,1311,0.0,0.06992,17.838508905581648,17.908428905581648
97,0.34859980388415074,38,14,3,1013,0.0,0.08104,24.23377895274256,24.314818952742563
98,0.3506140430779592,0,4,2,1315,10.486915909403816,0.07013333333333334,4.885731625485246,15.442780868222394
99,0.35962155733676365,3,14,1,1014,0.0,0.027039999999999998,11.962952337340864,11.989992337340865
100,0.36365695708620505,4,2,1,1260,0.0,0.0336,7.454583682747644,7.488183682747644
101,0.3759866019886537,21,4,4,1140,0.0,0.1216,23.538124626145393,23.659724626145394
102,0.38417233128918626,33,15,1,1025,0.0,0.027333333333333334,16.694085868743365,16.7214192020767
103,0.38864389968455265,17,32,4,1276,0.0,0.13610666666666665,17.551564895342565,17.687671562009232
104,0.396046301264952,13,35,6,1221,0.0,0.19536,31.34520387267669,31.54056387267669
105,0.39895402399921953,8,37,2,1267,0.0,0.06757333333333333,17.56626895172267,17.633842285056005
106,0.4032254210232234,37,31,2,1150,0.0,0.06133333333333334,16.237793722318795,16.29912705565213
107,0.40474629656784317,15,31,2,1111,0.0,0.05925333333333333,21.2985926868377,21.35784602017103
108,0.40562251309482517,26,12,4,1250,0.0,0.13333333333333333,26.55542209904972,26.688755432383054
109,0.4142021826305178,6,27,4,1086,0.0,0.11584,34.875233324141135,34.991073324141134
110,0.41476339447839883,22,27,4,1325,0.0,0.14133333333333334,35.759291864764016,35.90062519809735
111,0.41551499045844076,26,30,5,1273,0.0,0.16973333333333332,23.094795125767533,23.26452845910087
112,0.4167559574087435,3,6,3,1400,0.0,0.11199999999999999,28.294529709064268,28.40652970906427
113,0.42062595492943855,3,25,2,1010,0.0,0.05386666666666667,15.02948189955993,15.083348566226595
114,0.4222813112335204,21,6,4,1234,0.0,0.13162666666666667,25.88189374000362,26.013520406670285
115,0.4250192429747803,15,12,1,1223,0.0,0.032613333333333334,15.351877052513428,15.384490385846762
116,0.43365835857847923,12,35,4,1343,0.0,0.14325333333333332,14.930969771812036,15.074223105145368
117,0.4398252395226163,29,8,3,1170,0.0,0.0936,31.895733303596447,31.98933330359645
118,0.4445102274841671,27,11,4,1375,0.0,0.14666666666666667,31.630716720142143,31.777383386808815
119,0.4451940272060016,17,30,1,1095,0.0,0.0292,12.891012568937324,12.920212568937325
120,0.4499517109527735,15,4,4,1342,0.0,0.14314666666666667,22.115695622947516,22.258842289614183
121,0.451769624279173,29,36,5,1208,0.0,0.16106666666666666,44.99301493219384,45.1540815988605
122,0.45226467866674813,6,3,3,1378,0.0,0.11024,28.294529709064264,28.404769709064265
123,0.4538623815389761,35,0,3,1087,0.0,0.08696000000000001,7.527976643409975,7.614936643409974
124,0.45414461128374145,5,15,4,1104,0.0,0.11776,26.75818404903308,26.87594404903308
125,0.4578049518842253,10,26,4,1226,19.148602064622434,0.13077333333333332,17.726397235936336,37.0057726338921
126,0.46169165957017017,32,31,5,1221,8.445373563196078,0.1628,31.03550334953254,39.643676912728615
127,0.46286886000739014,13,25,5,1059,0.0,0.14120000000000002,25.757540754936784,25.898740754936785
128,0.4630522256754946,3,10,2,1261,0.0,0.06725333333333333,14.030168694278231,14.097422027611564
129,0.47396946746345675,24,0,3,1162,0.0,0.09296,30.670550382020746,30.763510382020744
130,0.4772006641015919,24,16,4,1060,0.0,0.11306666666666668,36.53796233677435,36.65102900344102
131,0.4831529552607544,30,18,4,1204,0.0,0.12842666666666666,26.44368974013736,26.572116406804025
132,0.48456413480519794,27,36,4,1279,0.0,0.13642666666666667,38.7503556779467,38.886782344613366
133,0.49126973825839004,32,9,3,1012,0.0,0.08096,15.33927243557746,15.420232435577459
134,0.49783482389685446,12,18,2,1369,0.0,0.07301333333333333,8.361105236165459,8.434118569498793
135,0.4982073526142993,13,3,3,1244,0.0,0.09952000000000001,29.04272150661536,29.14224150661536
136,0.5199337113023715,38,35,3,1104,0.0,0.08832,23.346225256766086,23.434545256766086
137,0.5226280960148341,3,20,1,1300,0.0,0.034666666666666665,13.199226129940929,13.233892796607597
138,0.5282191297079147,3,38,2,1338,0.0,0.07135999999999999,33.721147948366095,33.792507948366094
139,0.5291939255145595,31,33,1,1383,0.0,0.036879999999999996,5.464342909429982,5.501222909429983
140,0.5331292109001322,34,10,4,1316,4.776404497775832,0.14037333333333332,16.477789938160115,21.39456776926928
141,0.5342741828547188,3,33,3,1081,0.0,0.08648,31.657899864664905,31.744379864664904
142,0.5407299626044896,5,11,4,1065,0.0,0.11359999999999999,33.76369094636111,33.87729094636111
143,0.5425822648128188,4,39,2,1083,0.0,0.057760000000000006,16.339246837309553,16.397006837309554
144,0.5456986535632692,4,15,4,1351,0.0,0.14410666666666666,22.115695622947516,22.259802289614186
145,0.5478109358569322,25,7,4,1122,0.0,0.11968000000000001,16.51342547961212,16.63310547961212
146,0.5508249760616947,37,15,4,1132,0.0,0.12074666666666667,24.574684451723027,24.695431118389696
147,0.5527141798137143,38,39,3,1357,0.0,0.10855999999999999,27.329386453922368,27.43794645392237
148,0.5551661555580019,2,5,3,1081,0.0,0.08648,29.22338161978166,29.30986161978166
149,0.5552810416038683,26,38,3,1163,0.0,0.09303999999999998,26.90550834673526,26.99854834673526
150,0.5616310775258682,37,34,1,1118,0.0,0.029813333333333334,5.249944972080409,5.2797583054137425
151,0.5716696710792211,20,16,3,1121,0.0,0.08968,32.135711275317846,32.22539127531785
152,0.5739935092101455,13,20,2,1238,0.0,0.06602666666666666,15.843495376674435,15.9095220433411
153,0.5876098663969194,15,16,2,1297,0.0,0.06917333333333334,27.432116152049712,27.501289485383044
154,0.5882822123814304,25,8,3,1106,0.0,0.08848,16.665843157807224,16.754323157807224
155,0.5994208028171769,19,30,5,1015,0.0,0.13533333333333333,21.613576613938147,21.748909947271482
156,0.6008782205544723,20,4,4,1256,0.0,0.13397333333333333,18.46713325396113,18.601106587294463
157,0.6035528535950411,0,30,4,1220,5.383936691633839,0.13013333333333335,12.146255811106661,17.660325836073834
158,0.6133008307620466,37,6,5,1264,0.0,0.16853333333333334,34.96639290757823,35.13492624091157
159,0.6138085304937677,4,35,1,1180,0.11159141839245379,0.03146666666666667,2.6422450179247305,2.785303102983851
160,0.6145724703340929,13,33,1,1311,0.0,0.03496,12.767313209729835,12.802273209729835
161,0.6199425849478981,16,8,3,1250,0.0,0.1,33.79961052236961,33.89961052236961
162,0.6238721006339014,22,4,2,1303,0.0,0.06949333333333332,8.51231769033057,8.581811023663905
163,0.6250239759928852,15,23,5,1293,0.0,0.17240000000000003,22.02520196815375,22.197601968153748
164,0.626797409165638,18,10,1,1199,0.0,0.03197333333333333,16.94085913643142,16.972832469764754
165,0.6297968133684863,29,35,6,1130,0.0,0.1808,30.832835324413843,31.01363532441384
166,0.6373958348951485,19,34,2,1233,0.0,0.06576,11.56209628501183,11.627856285011829
167,0.6388291164965928,0,36,2,1255,0.0,0.06693333333333334,23.302433854416304,23.36936718774964
168,0.6418893759134936,19,6,6,1229,0.0,0.19664,41.27854422050965,41.475184220509654
169,0.6433061167952419,8,16,3,1210,0.0,0.0968,33.79961052236961,33.896410522369614
170,0.6445233908486493,7,6,6,1137,1.2983485971096442,0.18192,37.391220688243926,38.87148928535357
171,0.6530575596269219,36,9,3,1053,0.0,0.08424,24.2937775020736,24.3780175020736
172,0.6552838917779753,17,18,3,1171,0.0,0.09367999999999999,23.662465708650597,23.756145708650596
173,0.6606415928518158,39,13,2,1353,0.0,0.07216,19.969931341311923,20.042091341311924
174,0.6618524031629069,21,13,3,1287,0.0,0.10296,25.35963983197255,25.46259983197255
175,0.6625965435389515,16,33,2,1302,0.0,0.06944,18.084193383620967,18.153633383620967
176,0.6671661748237073,32,16,5,1295,0.0,0.17266666666666663,37.169026814744555,37.34169348141123
177,0.6728359886883009,3,5,1,1369,0.0,0.036506666666666666,11.08186866124316,11.118375327909826
178,0.6766395344677102,27,17,2,1090,0.0,0.058133333333333335,16.66887063563821,16.727003968971545
179,0.6813889409198381,2,0,3,1288,0.0,0.10304,12.340315308232888,12.443355308232888
180,0.6854643506213235,21,8,1,1027,0.0,0.027386666666666667,10.943721837083077,10.971108503749743
181,0.689832174425292,16,10,4,1098,0.0,0.11712,30.35223933259642,30.46935933259642
182,0.6988509048312711,29,36,5,1011,0.0,0.1348,44.99301493219384,45.12781493219383
183,0.7101447810302449,27,36,4,1172,0.0,0.12501333333333334,38.7503556779467,38.875369011280036
184,0.7127942103924941,0,7,3,1056,0.0,0.08448,9.769548234926447,9.854028234926448
185,0.7131571901425029,4,9,3,1155,0.0,0.09240000000000001,18.074886034409804,18.167286034409802
186,0.7187721273628946,35,2,2,1053,0.0,0.056159999999999995,10.096828700672374,10.152988700672374
187,0.7221569017072202,23,38,5,1014,0.0,0.1352,34.70786998158489,34.8430699815849
188,0.7319187680556686,36,9,3,1191,0.0,0.09527999999999999,24.2937775020736,24.3890575020736
189,0.7360966615995718,27,8,3,1164,0.0,0.09312000000000001,30.863538604691776,30.956658604691775
190,0.736657740099265,2,19,2,1167,0.0,0.062240000000000004,18.26577865660517,18.32801865660517
191,0.7408545696304814,23,2,3,1138,0.0,0.09104,17.061743606616574,17.152783606616573
192,0.7431443484682306,22,13,7,1164,0.0,0.21728,37.215276545082524,37.43255654508253
193,0.7436048930259488,15,6,1,1001,0.0,0.026693333333333333,10.391708455855204,10.418401789188536
194,0.7447002934664553,22,36,1,1191,0.0,0.031760000000000004,14.09177292700313,14.12353292700313
195,0.7586044518392361,26,9,2,1339,0.0,0.07141333333333334,9.203912282507012,9.275325615840345
196,0.7602161608777036,15,10,2,1055,0.0,0.056266666666666666,9.48389458237405,9.540161249040718
197,0.7612485243692783,11,26,5,1057,0.0,0.14093333333333333,26.378050826776057,26.51898416010939
198,0.7630249482724842,1,11,4,1312,0.0,0.13994666666666666,27.52647259055451,27.666419257221175
199,0.7712943657717639,21,26,1,1200,12.732469066852548,0.032,3.740673690771421,16.50514275762397
200,0.7756497104780549,15,17,1,1103,0.0,0.029413333333333333,7.81465423264772,7.844067565981053
201,0.7764405308356389,10,6,3,1314,0.0,0.10512,19.875603038229254,19.980723038229254
202,0.7764730485269711,24,2,3,1130,0.0,0.09040000000000001,27.200352220768664,27.290752220768667
203,0.778225142589243,31,14,3,1242,0.0,0.09936,22.15149951044704,22.250859510447036
204,0.7788276503924372,12,30,5,1222,0.0,0.16293333333333332,19.54924893950872,19.712182272842053
205,0.7870974987204306,22,19,5,1067,0.0,0.14226666666666665,22.8653701186473,23.007636785313966
206,0.7875238515052178,14,1,4,1302,0.0,0.13888,34.145088989586405,34.283968989586405
207,0.7902608218660593,12,25,6,1247,0.0,0.19952,23.91833362405822,24.117853624058224
208,0.7943309317355466,21,17,2,1083,0.0,0.057760000000000006,7.675531051500697,7.7332910515006965
209,0.8058109533109739,4,17,3,1303,0.0,0.10423999999999999,20.15153675455874,20.255776754558738
210,0.8069728659365277,22,33,6,1248,0.0,0.19968000000000002,24.447963335352693,24.647643335352694
211,0.8139159855353792,25,35,2,1342,0.0,0.07157333333333334,8.987363852246189,9.058937185579522
212,0.816970663023428,21,1,5,1328,0.0,0.17706666666666668,36.8844984506001,37.06156511726677
213,0.8238907431916391,7,16,4,1127,2.6801956592290566,0.12021333333333332,35.057186855593976,37.857595848156365
214,0.8253232634635462,11,38,1,1375,0.0,0.03666666666666667,13.514909004965473,13.55157567163214
215,0.8266543394209233,16,2,4,1013,0.0,0.10805333333333333,34.8726755534333,34.98072888676663
216,0.8276654315229445,6,39,2,1133,0.0,0.06042666666666667,19.22173954376083,19.282166210427494
217,0.8318410188105866,27,22,4,1243,2.234390146963916,0.13258666666666666,35.759291864764016,38.126268678394595
218,0.8344395252509677,20,27,4,1214,0.0,0.12949333333333332,27.759362588408347,27.88885592174168
219,0.837903842500828,39,33,2,1090,0.0,0.058133333333333335,15.38750967591162,15.445643009244952
220,0.8430351560003692,7,24,3,1080,0.0,0.0864,33.217227875078606,33.30362787507861
221,0.8476514657483454,37,12,3,1313,0.0,0.10504,14.747713582662813,14.852753582662814
222,0.8518326588949239,16,2,4,1351,0.0,0.14410666666666666,34.8726755534333,35.01678222009996
223,0.8574276494538939,27,0,2,1272,0.0,0.06784,30.41892060028659,30.48676060028659
224,0.8575653967476758,34,35,2,1212,0.0,0.06464,5.433201161229631,5.497841161229631
225,0.8635851561632211,12,23,7,1310,0.0,0.24453333333333332,31.325895090681488,31.57042842401482
226,0.8687868012697145,27,4,4,1096,0.0,0.11690666666666666,32.531464210282905,32.64837087694957
227,0.8705414538422124,21,20,4,1387,7.260153678306458,0.14794666666666667,18.76602300427083,26.174123349243953
228,0.8715003632691309,7,19,4,1050,0.0,0.112,19.236869037757934,19.348869037757932
229,0.8743428209317698,33,19,2,1234,0.0,0.06581333333333333,15.389985318817356,15.455798652150689
230,0.8824456039163244,26,20,5,1136,0.0,0.15146666666666667,22.506696695042248,22.658163361708915
231,0.8837493161705735,25,18,3,1362,11.373792395864335,0.10895999999999999,22.074605055587853,33.557357451452184
232,0.8894824731227815,36,8,4,1098,0.0,0.11712,31.437822501169812,31.55494250116981
233,0.9013587046774013,12,26,4,1257,0.0,0.13407999999999998,26.55542209904972,26.689502099049722
234,0.9029540033601793,24,11,2,1062,0.0,0.05664,27.43477429505764,27.49141429505764
235,0.9201650920030987,37,19,1,1072,0.0,0.028586666666666666,6.3121513129314195,6.340737979598087
236,0.920406675934001,25,36,3,1166,0.0,0.09328,20.905038467800708,20.99831846780071
237,0.9205554158365108,0,19,3,1320,0.0,0.1056,13.656871767192175,13.762471767192176
238,0.9279846507329347,18,13,1,1111,0.0,0.029626666666666666,8.502753062254836,8.532379728921503
239,0.9305662033543343,27,38,2,1278,0.0,0.06816,31.65325176078325,31.721411760783248
240,0.9329903877597157,39,20,2,1229,0.0,0.06554666666666667,13.533626211173758,13.599172877840424
241,0.940827096925652,30,29,5,1392,0.0,0.1856,34.59012027338075,34.77572027338075
242,0.9507270957522842,29,13,2,1120,0.0,0.05973333333333333,25.02225787119682,25.081991204530155
243,0.9540242093624001,33,31,1,1097,0.0,0.029253333333333333,5.464342909429982,5.493596242763315
244,0.9624504309184658,10,5,3,1361,0.0,0.10888,25.11203735552139,25.22091735552139
245,0.9664923103074349,18,33,1,1133,0.0,0.030213333333333335,4.714184345030636,4.74439767836397
246,0.968498162159423,21,5,1,1086,0.0,0.02896,11.267998764884664,11.296958764884664
247,0.9694713322259906,15,19,5,1329,0.0,0.1772,30.886835764654446,31.064035764654445
248,0.9749783932099634,14,12,3,1325,0.0,0.106,23.806778413034664,23.912778413034662
249,0.9835419277847497,9,1,4,1025,0.0,0.10933333333333334,31.421259858864506,31.530593192197845
250,0.9942214756441992,2,15,4,1343,0.0,0.14325333333333332,18.13876351708566,18.282016850418994
251,0.9954295182337243,31,4,5,1253,0.0,0.16706666666666667,21.399988554452104,21.56705522111877
252,0.9995327169683795,30,26,5,1111,0.0,0.1481333333333333,23.094795125767536,23.24292845910087
253,1.0015859306912984,37,12,3,1214,0.0,0.09712,14.747713582662813,14.844833582662812
254,1.0084336443704234,24,32,5,1095,0.0,0.146,30.04748039318472,30.19348039318472
255,1.0093165022261492,25,15,4,1067,17.302435802821094,0.11381333333333334,14.617640501530481,32.03388963768491
256,1.0095522881655907,9,0,1,1053,0.0,0.028079999999999997,15.962342424413485,15.990422424413484
257,1.0109959445547518,6,27,4,1066,0.0,0.11370666666666666,34.875233324141135,34.9889399908078
258,1.011278586011882,14,11,2,1233,18.463788245973724,0.06576,10.718869947777089,29.248418193750812
259,1.013163000808372,34,30,3,1324,1.0426165031656165,0.10591999999999999,10.051480328926315,11.200016832091931
260,1.015114520841084,3,36,1,1195,0.0,0.03186666666666666,5.875556568240781,5.907423234907448
261,1.015568077609799,15,7,5,1006,0.0,0.13413333333333333,26.99951223238872,27.133645565722055
262,1.0279169987171448,30,8,4,1171,0.0,0.12490666666666665,21.03492784235673,21.159834509023398
263,1.0291257200495578,30,34,3,1299,0.0,0.10392,10.051480328926315,10.155400328926316
264,1.0339127913562252,36,39,4,1334,0.0,0.14229333333333333,29.904698533839515,30.04699186717285
265,1.0347156736471437,20,29,3,1293,0.0,0.10344,29.867589128780736,29.971029128780735
266,1.0367507414718775,33,27,4,1148,0.0,0.12245333333333333,35.45500888355064,35.57746221688397
267,1.0371117163266153,36,29,5,1260,0.0,0.16799999999999998,44.99301493219384,45.16101493219384
268,1.037583084210466,10,31,4,1027,12.180333027736356,0.10954666666666667,24.218715867384407,36.50859556178743
269,1.0376276891537104,29,16,3,1164,0.0,0.09312000000000001,30.339138045087957,30.432258045087956
270,1.0440891574005633,15,17,1,1215,0.0,0.0324,7.81465423264772,7.84705423264772
271,1.0455101763443164,34,32,3,1011,0.0,0.08088,20.256913331940183,20.33779333194018
272,1.0482807064173882,15,17,1,1005,0.0,0.0268,7.81465423264772,7.84145423264772
273,1.0517564923763025,29,4,5,1321,0.0,0.17613333333333334,28.190590306489113,28.366723639822446
274,1.0524757444959778,18,15,2,1088,0.0,0.058026666666666664,19.642653315661136,19.700679982327802
275,1.064208332372556,17,21,2,1050,0.0,0.056,7.675531051500697,7.7315310515006965
276,1.0663949098142855,20,35,3,1237,0.0,0.09896,15.8248882360364,15.923848236036399
277,1.0666964107318502,5,8,2,1112,0.0,0.05930666666666667,22.21172060196774,22.27102726863441
278,1.0671285864570497,9,14,1,1392,0.0,0.03712,6.455268596491955,6.4923885964919545
279,1.0691139196769082,24,9,2,1379,0.0,0.07354666666666668,14.70820795760726,14.781754624273928
280,1.0696218842444536,13,4,5,1330,0.0,0.17733333333333332,28.70295885475196,28.880292188085292
281,1.0709271904207611,26,21,1,1121,0.0,0.029893333333333334,3.740673690771421,3.770567024104754
282,1.073900529509441,35,30,1,1351,0.0,0.036026666666666665,4.618279167696684,4.654305834363351
283,1.0740665179330742,26,3,3,1102,0.0,0.08816,26.090541116899242,26.17870111689924
284,1.0755020969511622,13,26,4,1096,0.0,0.11690666666666666,29.100313522743967,29.217220189410636
285,1.0817816495841424,24,38,1,1390,0.0,0.03706666666666667,13.919865290092169,13.956931956758837
286,1.0820797364232653,1,37,2,1270,0.0,0.06773333333333333,22.659401030468253,22.727134363801586
287,1.0859611683195929,24,31,4,1034,0.0,0.11029333333333333,30.40443887156234,30.514732204895676
